rank,author,total_books,books3_books,libgen_books,public_domain,affected_by,sued_over
1467,Joseph Ginat,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1468,Joseph Green (Rabbi),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1469,Joseph Kessel,1,1,0,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1470,Joseph Krauskopf,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1471,Joseph Rosen,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1472,Josh Ruebner,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1473,Joshua Braff,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1474,José Antonio Bowen,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1475,Joy Ladin,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1476,Judah Goldin,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1477,Judah Halevi,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1478,Judith Merril,1,1,0,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1479,Judith N. Shklar,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1480,Judith Reisman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1481,Judith Rossner,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1482,Jules Chametzky,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1483,Julia Phillips,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1484,Julie Davis,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1485,Julie Schwartz (rabbi),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1486,Julie Schwartz Gottman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1487,Julius Guttmann,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1488,June Cummins,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1489,Jussie Smollett,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1490,Karen Mack,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1491,Katherine Stewart (journalist),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1492,Ken Krimstein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1493,Kenneth Fearing,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1494,Kenny Fries,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1495,Kim Deitch,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1496,Kim Roberts (poet),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1497,Lajos Egri,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1498,Lamed Shapiro,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1499,Larry David,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1500,Laura Riding,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1501,Lauren Belfer,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1502,Lawrence A. Hoffman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1503,Lawrence Kushner,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1504,Lawrence Rosenwald,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1505,Leandra Medine,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1506,Lee Adams,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1507,Lee Unkrich,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1508,Leela Corman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1509,Leigh Steinberg,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1510,Lenore Skenazy,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1511,Leo Schaya,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1512,Leon Wieseltier,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1513,Leonard Greenspoon,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1514,Leonard Zeskind,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1515,Leonid Hurwicz,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1516,Leonid Tsypkin,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1517,Leopold Stein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1518,Leslie Feinberg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1519,Leslie H. Farber,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1520,Lev Raphael,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1521,Lew Brown,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1522,Lewis Gordon,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1523,Lillian Hellman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1524,Linda Solomon,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1525,Lisa Jones,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1526,Logan Ury,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1527,Lori Hope Lefkovitz,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1528,Lou Adler,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1529,Lou Cove,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1530,Louis Ginzberg,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1531,Louis Jacobs,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1532,Louis Meyer (poet),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1533,Louis Simpson,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1534,Louis Untermeyer,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1535,Lucy Simon,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1536,Ludwig Lewisohn,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1537,Lyle Stuart,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1538,Lynn Ahrens,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1539,Lynn Davidman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1540,Lynn Harris,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1541,Lynn Povich,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1542,Mack David,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1543,Malcolm Harris,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1544,Man Ray,1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1545,Mara Wilson,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1546,Marcela Iacub,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1547,Marie Syrkin,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1548,Marilyn Friedman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1549,Marina Budhos,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1550,Mark Cuban,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1551,Mark Evanier,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1552,Mark Kinzer,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1553,Mark London Williams,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1554,Mark Mathew Braunstein,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1555,Mark Oppenheimer,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1556,Mark Rosenthal (filmmaker),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1557,Mark Shulman (author),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1558,Martin Goldsmith (radio host),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1559,Martin Indyk,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1560,Martine Rothblatt,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1561,Marv Wolfman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1562,Mary Lake Polan,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1563,Mary Rodgers,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1564,Matt Gutman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1565,Matt Stoller,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1566,Matthew Continetti,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1567,Matthew Weiner,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1568,Maurice Samuel,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1569,Max Blecher,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1570,Max Shachtman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1571,Max Shulman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1572,Maya Deren,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1573,Maya Pindyck,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1574,Merle Hoffman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1575,Meyer Levin,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1576,Michael Adler,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1577,Michael Dell,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1578,Michael Kupperman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1579,Michael Laser,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1580,Michael Lowenthal,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1581,Michael Oren,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1582,Michael Piller,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1583,Michael Pinto-Duschinsky,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1584,Michael Robinson (rabbi),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1585,Mike Binder,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1586,Mike Gold,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1587,Mike Reiss,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1588,Miklós Radnóti,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1589,Mimi Sheraton,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1590,Molly Antopol,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1591,Molly Bloom (author),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1592,Molly Yeh,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1593,Mona Yahia,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1594,Mordecai Paldiel,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1595,Mordecai Schreiber,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1596,Mordicai Gerstein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1597,Morton Keller,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1598,Moshe Kasher,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1599,Muriel Rukeyser,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1600,Myra Cohn Livingston,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1601,Nadezhda Mandelstam,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1602,Nadine Epstein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1603,Nadja Spiegelman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1604,Nahma Sandrow,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1605,Naomi Ragen,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1606,Naomi Seidman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1607,Naomi Weisstein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1608,Natan Sharansky,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1609,Nathan Raab,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1610,Nechama Tec,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1611,Neil Diamond,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1612,Nell Scovell,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1613,Nicholas Delbanco,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1614,Nick Kroll,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1615,Nina Cassian,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1616,Nomi Eve,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1617,Nona Willis Aronowitz,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1618,Nora Gold,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1619,Nora Raleigh Baskin,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1620,Norma Yaeger,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1621,Norman Birnbaum,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1622,Norman Cousins,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1623,Norman H. Finkelstein,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1624,Norman Lear,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1625,Ophira Eisenberg,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1626,Owen Gleiberman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1627,Pamela Rotner Sakamoto,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1628,Paul Kupperberg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1629,Paul Rand,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1630,Paul Samuelson,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1631,Paul Wellstone,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1632,Paula Reimers,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1633,Paysach Krohn,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1634,Peninnah Schram,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1635,Peter Bart,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1636,Peter Berkowitz,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1637,Peter J. Haas (rabbi),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1638,Peter Schiff,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1639,Peter Shaffer,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1640,Peter Spier,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1641,Phil Spector,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1642,Philip Birnbaum,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1643,Philip Klein (rabbi),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1644,Pierre Alféri,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1645,Pierre Assouline,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1646,Rachel Abrams,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1647,Rachel B. Glaser,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1648,Rachel Dratch,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1649,Rachel Feldhay Brenner,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1650,Rachel Lynn Solomon,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1651,Rachel Mason,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1652,Rachelle Friedman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1653,Ralph de Toledano,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1654,Rebecca Alpert,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1655,Richard Adler,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1656,Richard Fleischer,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1657,"Richard Goldstein (writer, born 1944)",1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1658,Richard L. Rubenstein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1659,Richard M. Sherman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1660,Richard Michelson,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1661,Richard Perle,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1662,Richard Posner,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1663,Richard Simmons,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1664,Richard Weiner (Czech writer),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1665,Rick Elice,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1666,Rita J. Simon,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1667,Rita Rudner,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1668,Roan Parrish,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1669,Robert Blecker,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1670,Robert Briscoe (politician),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1671,Robert Daum (academic),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1672,Robert L. Bernstein,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1673,Robert Malley,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1674,Robert Muller (screenwriter),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1675,Robert Nozick,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1676,Robert Siegel (filmmaker),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1677,Robert Wells (songwriter),1,0,1,yes,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1678,Robin Beck,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1679,Rodney Dangerfield,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1680,Roger Cohen,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1681,Roger L. Simon,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1682,Roger S. Gottlieb,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1683,Ron Dermer,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1684,Rose Friedman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1685,Roseanne Barr,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1686,Ross Jeffries,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1687,Roz Chast,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1688,Ruth Klüger,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1689,Ruth Krauss,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1690,Ruth Minsky Sender,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1691,Rutka Laskier,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1692,S. N. Behrman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1693,Sam Apple,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1694,Sam Levenson,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1695,Sam Sax (poet),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1696,Sam Seder,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1697,Sammy Gronemann,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1698,Samuel M. Stahl,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1699,Samuel Menashe,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1700,Samuel Roth,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1701,Samuel Shem,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1702,Sarah Hurwitz,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1703,Sarah Schneider,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1704,Selma James,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1705,Seth Farber,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1706,Seymour Hersh,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1707,Shai Held,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1708,Shalom Carmy,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1709,Shana Alexander,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1710,Sharon Lebewohl,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1711,Sheilah Graham,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1712,Sherre Hirsch,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1713,Sherwood Schwartz,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1714,Shira Nayman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1715,Shlomo Venezia,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1716,Sholem Asch,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1717,Shulamith Firestone,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1718,Shulem Deen,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1719,Si Kahn,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1720,Sidney Lumet,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1721,Sidney Rittenberg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1722,Siggy Flicker,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1723,Simon Jacobson,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1724,Simon Pirani,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1725,Slash Coleman,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1726,Sol Steinmetz,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1727,Sol Wachtler,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1728,Sol Yurick,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1729,Solomon ibn Gabirol,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1730,Stanley Kurtz,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1731,Stanton T. Friedman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1732,Stephen G. Bloom,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1733,Steve Berman,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1734,Steve Krantz,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1735,Steven Bochco,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1736,Steven Greenberg (rabbi),1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1737,Steven Horwitz,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1738,Steven Marcus,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1739,Steven Spielberg,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1740,Stuart M. Matlins,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1741,Susan Isaacs,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1742,Susannah Heschel,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1743,Susanne Daniels,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1744,Sydney Taylor,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1745,Sylvia Bernstein (screenwriter),1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1746,T Kira Madden,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1747,Tadzio Koelb,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1748,Taffy Brodesser-Akner,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1749,Tamara Cohn Eskenazi,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1750,Tania Israel,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1751,Tavi Gevinson,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1752,Ted Solotaroff,1,0,1,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1753,Teresa Strasser,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
1754,Tereska Torrès,1,1,0,,Meta (Llama),Books3/LibGen; copyright + DMCA 1202
